uf,Ano,Frase,Contagem,Porcentagem
RO,2024,Feminicídio,71,6.5
RO,2024,Morte no trânsito,71,6.5
RO,2024,Suicídio ,67,6.14
RO,2024,Morte por intervenção de Agente do Estado,67,6.14
RO,2024,Lesão corporal seguida de morte,64,5.86
RO,2024,Suicídio,59,5.4
RO,2024,Mortes a esclarecer,47,4.3
RO,2024,Morte de Agente do Estado,12,1.1
RR,2015,Homicídio doloso,120,10.29
RR,2015,Morte no trânsito,113,9.69
RR,2015,Lesão corporal seguida de morte,83,7.12
RR,2015,Feminicídio,78,6.69
RR,2015,Morte por intervenção de Agente do Estado,76,6.52
RR,2015,Suicídio,67,5.75
RR,2015,Suicídio ,51,4.37
RR,2015,Mortes a esclarecer,41,3.52
RR,2015,Morte de Agente do Estado,12,01.03
RR,2016,Feminicídio,113,9.94
RR,2016,Homicídio doloso,92,08.09
RR,2016,Morte no trânsito,86,7.56
RR,2016,Lesão corporal seguida de morte,81,7.12
RR,2016,Morte por intervenção de Agente do Estado,65,5.72
RR,2016,Suicídio,62,5.45
RR,2016,Suicídio ,55,4.84
RR,2016,Mortes a esclarecer,43,3.78
RR,2016,Morte de Agente do Estado,16,1.41
RR,2017,Morte no trânsito,119,10.6
RR,2017,Lesão corporal seguida de morte,87,7.75
RR,2017,Homicídio doloso,85,7.57
RR,2017,Feminicídio,83,7.39
RR,2017,Morte por intervenção de Agente do Estado,64,5.7
RR,2017,Suicídio ,56,4.99
RR,2017,Mortes a esclarecer,48,4.27
RR,2017,Suicídio,48,4.27
RR,2017,Morte de Agente do Estado,11,0.98
RR,2018,Morte no trânsito,125,10.45
RR,2018,Feminicídio,114,9.53
RR,2018,Homicídio doloso,110,9.2
RR,2018,Morte por intervenção de Agente do Estado,73,6.1
RR,2018,Lesão corporal seguida de morte,72,06.02
RR,2018,Suicídio,63,5.27
RR,2018,Suicídio ,56,4.68
RR,2018,Mortes a esclarecer,41,3.43
RR,2018,Morte de Agente do Estado,16,1.34
RR,2019,Morte no trânsito,122,10.35
RR,2019,Feminicídio,115,9.75
RR,2019,Homicídio doloso,111,9.41
RR,2019,Lesão corporal seguida de morte,98,8.31
RR,2019,Morte por intervenção de Agente do Estado,56,4.75
RR,2019,Suicídio ,50,4.24
RR,2019,Suicídio,49,4.16
RR,2019,Mortes a esclarecer,37,3.14
RR,2019,Morte de Agente do Estado,11,0.93
RR,2020,Homicídio doloso,113,10.08
RR,2020,Lesão corporal seguida de morte,101,09.01
RR,2020,Morte no trânsito,101,09.01
RR,2020,Feminicídio,100,8.92
RR,2020,Mortes a esclarecer,58,5.17
RR,2020,Morte por intervenção de Agente do Estado,58,5.17
RR,2020,Suicídio,57,05.08
RR,2020,Suicídio ,39,3.48
RR,2020,Morte de Agente do Estado,13,1.16
RR,2021,Lesão corporal seguida de morte,89,8.24
RR,2021,Feminicídio,86,7.96
RR,2021,Homicídio doloso,86,7.96
RR,2021,Morte no trânsito,86,7.96
RR,2021,Suicídio ,66,6.11
RR,2021,Mortes a esclarecer,59,5.46
RR,2021,Suicídio,56,5.19
RR,2021,Morte por intervenção de Agente do Estado,46,4.26
RR,2021,Morte de Agente do Estado,16,1.48
RR,2022,Feminicídio,107,9.83
RR,2022,Homicídio doloso,106,9.73
RR,2022,Morte no trânsito,83,7.62
RR,2022,Morte por intervenção de Agente do Estado,77,07.07
RR,2022,Lesão corporal seguida de morte,70,6.43
RR,2022,Mortes a esclarecer,64,5.88
RR,2022,Suicídio,51,4.68
RR,2022,Suicídio ,41,3.76
RR,2022,Morte de Agente do Estado,12,1.1
RR,2023,Homicídio doloso,84,7.82
RR,2023,Morte no trânsito,81,7.54
RR,2023,Feminicídio,75,6.98
RR,2023,Suicídio ,68,6.33
RR,2023,Lesão corporal seguida de morte,66,6.15
RR,2023,Morte por intervenção de Agente do Estado,56,5.21
RR,2023,Suicídio,39,3.63
RR,2023,Mortes a esclarecer,37,3.45
RR,2023,Morte de Agente do Estado,15,1.4
RR,2024,Feminicídio,92,8.46
RR,2024,Homicídio doloso,90,8.27
RR,2024,Lesão corporal seguida de morte,81,7.44
RR,2024,Morte por intervenção de Agente do Estado,80,7.35
RR,2024,Morte no trânsito,71,6.53
RR,2024,Mortes a esclarecer,58,5.33
RR,2024,Suicídio,51,4.69
RR,2024,Suicídio ,49,4.5
RR,2024,Morte de Agente do Estado,13,1.19
RS,2015,Homicídio doloso,123,11.01
RS,2015,Lesão corporal seguida de morte,101,09.04
RS,2015,Feminicídio,99,8.86
RS,2015,Morte por intervenção de Agente do Estado,77,6.89
RS,2015,Morte no trânsito,75,6.71
RS,2015,Mortes a esclarecer,55,4.92
RS,2015,Suicídio,54,4.83
RS,2015,Suicídio ,48,4.3
RS,2015,Morte de Agente do Estado,15,1.34
RS,2016,Homicídio doloso,122,10.98
RS,2016,Lesão corporal seguida de morte,93,8.37
RS,2016,Feminicídio,84,7.56
RS,2016,Morte no trânsito,72,6.48
RS,2016,Morte por intervenção de Agente do Estado,66,5.94
RS,2016,Suicídio ,52,4.68
RS,2016,Suicídio,45,04.05
RS,2016,Mortes a esclarecer,38,3.42
RS,2016,Morte de Agente do Estado,12,01.08
RS,2017,Morte no trânsito,124,10.16
RS,2017,Homicídio doloso,115,9.43
RS,2017,Lesão corporal seguida de morte,94,7.7
RS,2017,Feminicídio,92,7.54
RS,2017,Morte por intervenção de Agente do Estado,75,6.15
RS,2017,Suicídio,68,5.57
RS,2017,Suicídio ,67,5.49
RS,2017,Mortes a esclarecer,43,3.52
RS,2017,Morte de Agente do Estado,11,0.9
RS,2018,Lesão corporal seguida de morte,95,8.72
RS,2018,Homicídio doloso,91,8.35
RS,2018,Morte por intervenção de Agente do Estado,77,07.06
RS,2018,Feminicídio,74,6.79
RS,2018,Morte no trânsito,74,6.79
RS,2018,Suicídio,59,5.41
RS,2018,Suicídio ,46,4.22
RS,2018,Mortes a esclarecer,39,3.58
RS,2018,Morte de Agente do Estado,16,1.47
RS,2019,Homicídio doloso,104,9.17
RS,2019,Lesão corporal seguida de morte,92,8.11
RS,2019,Morte no trânsito,88,7.76
RS,2019,Feminicídio,83,7.32
RS,2019,Suicídio,69,06.08
RS,2019,Morte por intervenção de Agente do Estado,62,5.47
RS,2019,Mortes a esclarecer,49,4.32
RS,2019,Suicídio ,46,04.06
RS,2019,Morte de Agente do Estado,11,0.97
RS,2020,Feminicídio,113,10.51
RS,2020,Homicídio doloso,98,9.12
RS,2020,Morte no trânsito,91,8.47
RS,2020,Suicídio,70,6.51
RS,2020,Lesão corporal seguida de morte,67,6.23
RS,2020,Morte por intervenção de Agente do Estado,49,4.56
RS,2020,Suicídio ,42,3.91
RS,2020,Mortes a esclarecer,40,3.72
RS,2020,Morte de Agente do Estado,12,1.12
RS,2021,Homicídio doloso,87,7.64
RS,2021,Morte no trânsito,87,7.64
RS,2021,Feminicídio,83,7.29
RS,2021,Suicídio,71,6.24
RS,2021,Suicídio ,67,5.89
RS,2021,Lesão corporal seguida de morte,64,5.62
RS,2021,Mortes a esclarecer,59,5.18
RS,2021,Morte por intervenção de Agente do Estado,58,5.1
RS,2021,Morte de Agente do Estado,12,01.05
RS,2022,Homicídio doloso,120,10.97
RS,2022,Feminicídio,98,8.96
RS,2022,Morte no trânsito,89,8.14
RS,2022,Morte por intervenção de Agente do Estado,77,07.04
RS,2022,Lesão corporal seguida de morte,71,6.49
RS,2022,Suicídio,70,6.4
RS,2022,Mortes a esclarecer,49,4.48
RS,2022,Suicídio ,42,3.84
RS,2022,Morte de Agente do Estado,11,01.01
RS,2023,Morte no trânsito,128,11.35
RS,2023,Feminicídio,107,9.49
RS,2023,Homicídio doloso,99,8.78
RS,2023,Lesão corporal seguida de morte,81,7.18
RS,2023,Morte por intervenção de Agente do Estado,49,4.34
RS,2023,Suicídio,45,3.99
RS,2023,Mortes a esclarecer,41,3.63
RS,2023,Suicídio ,41,3.63
RS,2023,Morte de Agente do Estado,19,1.68
RS,2024,Morte no trânsito,117,10.62
RS,2024,Lesão corporal seguida de morte,101,9.17
RS,2024,Homicídio doloso,84,7.62
RS,2024,Feminicídio,71,6.44
RS,2024,Suicídio ,68,6.17
RS,2024,Suicídio,59,5.35
RS,2024,Morte por intervenção de Agente do Estado,59,5.35
RS,2024,Mortes a esclarecer,36,3.27
RS,2024,Morte de Agente do Estado,11,1.0
SC,2015,Homicídio doloso,116,10.37
SC,2015,Morte no trânsito,98,8.76
SC,2015,Feminicídio,82,7.33
SC,2015,Morte por intervenção de Agente do Estado,71,6.34
SC,2015,Suicídio ,68,06.08
SC,2015,Lesão corporal seguida de morte,66,5.9
SC,2015,Mortes a esclarecer,63,5.63
SC,2015,Suicídio,45,04.02
SC,2015,Morte de Agente do Estado,15,1.34
SC,2016,Lesão corporal seguida de morte,103,9.36
SC,2016,Homicídio doloso,95,8.64
SC,2016,Feminicídio,94,8.55
SC,2016,Morte no trânsito,83,7.55
SC,2016,Suicídio,51,4.64
SC,2016,Morte por intervenção de Agente do Estado,51,4.64
SC,2016,Mortes a esclarecer,44,4.0
SC,2016,Suicídio ,40,3.64
SC,2016,Morte de Agente do Estado,19,1.73
SC,2017,Homicídio doloso,119,10.46
SC,2017,Lesão corporal seguida de morte,98,8.61
SC,2017,Feminicídio,84,7.38
SC,2017,Morte no trânsito,73,6.41
SC,2017,Morte por intervenção de Agente do Estado,71,6.24
SC,2017,Suicídio ,54,4.75
SC,2017,Mortes a esclarecer,52,4.57
SC,2017,Suicídio,43,3.78
SC,2017,Morte de Agente do Estado,17,1.49
SC,2018,Morte no trânsito,95,8.41
SC,2018,Feminicídio,93,8.24
SC,2018,Lesão corporal seguida de morte,85,7.53
SC,2018,Homicídio doloso,82,7.26
SC,2018,Suicídio,63,5.58
SC,2018,Suicídio ,56,4.96
SC,2018,Mortes a esclarecer,51,4.52
SC,2018,Morte por intervenção de Agente do Estado,49,4.34
SC,2018,Morte de Agente do Estado,12,01.06
SC,2019,Morte no trânsito,116,10.72
SC,2019,Feminicídio,102,9.43
SC,2019,Morte por intervenção de Agente do Estado,76,07.02
SC,2019,Homicídio doloso,72,6.65
SC,2019,Lesão corporal seguida de morte,65,06.01
SC,2019,Suicídio ,65,06.01
SC,2019,Suicídio,56,5.18
SC,2019,Mortes a esclarecer,46,4.25
SC,2019,Morte de Agente do Estado,13,1.2
SC,2020,Homicídio doloso,110,9.83
SC,2020,Morte no trânsito,105,9.38
SC,2020,Feminicídio,75,6.7
SC,2020,Lesão corporal seguida de morte,70,6.26
SC,2020,Morte por intervenção de Agente do Estado,64,5.72
SC,2020,Suicídio ,52,4.65
SC,2020,Mortes a esclarecer,48,4.29
SC,2020,Suicídio,47,4.2
SC,2020,Morte de Agente do Estado,18,1.61
SC,2021,Homicídio doloso,127,11.02
SC,2021,Feminicídio,118,10.24
SC,2021,Morte no trânsito,117,10.16
SC,2021,Lesão corporal seguida de morte,81,07.03
SC,2021,Morte por intervenção de Agente do Estado,64,5.56
SC,2021,Suicídio ,53,4.6
SC,2021,Suicídio,40,3.47
SC,2021,Mortes a esclarecer,39,3.39
SC,2021,Morte de Agente do Estado,14,1.22
SC,2022,Lesão corporal seguida de morte,100,9.63
SC,2022,Morte no trânsito,78,7.51
SC,2022,Homicídio doloso,75,7.23
SC,2022,Feminicídio,71,6.84
SC,2022,Suicídio,66,6.36
SC,2022,Morte por intervenção de Agente do Estado,53,5.11
SC,2022,Mortes a esclarecer,46,4.43
SC,2022,Suicídio ,45,4.34
SC,2022,Morte de Agente do Estado,11,01.06
SC,2023,Homicídio doloso,124,11.0
SC,2023,Morte no trânsito,123,10.91
SC,2023,Feminicídio,99,8.78
SC,2023,Lesão corporal seguida de morte,62,5.5
SC,2023,Morte por intervenção de Agente do Estado,56,4.97
SC,2023,Suicídio ,54,4.79
SC,2023,Mortes a esclarecer,47,4.17
SC,2023,Suicídio,41,3.64
SC,2023,Morte de Agente do Estado,13,1.15
SC,2024,Morte no trânsito,123,10.49
SC,2024,Homicídio doloso,116,9.9
SC,2024,Feminicídio,102,8.7
SC,2024,Morte por intervenção de Agente do Estado,75,6.4
SC,2024,Lesão corporal seguida de morte,61,5.2
SC,2024,Suicídio,56,4.78
SC,2024,Suicídio ,52,4.44
SC,2024,Mortes a esclarecer,43,3.67
SC,2024,Morte de Agente do Estado,17,1.45
SE,2015,Morte no trânsito,116,10.38
SE,2015,Feminicídio,95,8.5
SE,2015,Homicídio doloso,84,7.52
SE,2015,Lesão corporal seguida de morte,76,6.8
SE,2015,Suicídio,58,5.19
SE,2015,Suicídio ,55,4.92
SE,2015,Morte por intervenção de Agente do Estado,50,4.48
SE,2015,Mortes a esclarecer,42,3.76
SE,2015,Morte de Agente do Estado,16,1.43
SE,2016,Feminicídio,112,9.7
SE,2016,Morte no trânsito,101,8.74
SE,2016,Homicídio doloso,97,8.4
SE,2016,Morte por intervenção de Agente do Estado,67,5.8
SE,2016,Lesão corporal seguida de morte,64,5.54
SE,2016,Suicídio,57,4.94
SE,2016,Suicídio ,47,04.07
SE,2016,Mortes a esclarecer,39,3.38
SE,2016,Morte de Agente do Estado,19,1.65
SE,2017,Homicídio doloso,119,10.49
SE,2017,Morte no trânsito,102,8.99
SE,2017,Lesão corporal seguida de morte,99,8.73
SE,2017,Feminicídio,91,08.02
SE,2017,Suicídio ,69,06.08
SE,2017,Suicídio,61,5.38
SE,2017,Morte por intervenção de Agente do Estado,46,04.06
SE,2017,Mortes a esclarecer,44,3.88
SE,2017,Morte de Agente do Estado,18,1.59
SE,2018,Lesão corporal seguida de morte,102,9.45
SE,2018,Homicídio doloso,89,8.25
SE,2018,Feminicídio,87,08.06
SE,2018,Morte no trânsito,71,6.58
SE,2018,Morte por intervenção de Agente do Estado,65,06.02
SE,2018,Mortes a esclarecer,48,4.45
SE,2018,Suicídio,48,4.45
SE,2018,Suicídio ,40,3.71
SE,2018,Morte de Agente do Estado,16,1.48
SE,2019,Morte no trânsito,123,10.76
SE,2019,Feminicídio,103,09.01
SE,2019,Homicídio doloso,78,6.82
SE,2019,Lesão corporal seguida de morte,77,6.74
SE,2019,Morte por intervenção de Agente do Estado,73,6.39
SE,2019,Suicídio,66,5.77
SE,2019,Suicídio ,56,4.9
SE,2019,Mortes a esclarecer,36,3.15
SE,2019,Morte de Agente do Estado,19,1.66
SE,2020,Morte no trânsito,101,9.12
SE,2020,Feminicídio,99,8.94
SE,2020,Lesão corporal seguida de morte,97,8.75
SE,2020,Homicídio doloso,83,7.49
SE,2020,Morte por intervenção de Agente do Estado,67,06.05
SE,2020,Suicídio ,52,4.69
SE,2020,Mortes a esclarecer,46,4.15
SE,2020,Suicídio,40,3.61
SE,2020,Morte de Agente do Estado,19,1.71
SE,2021,Morte no trânsito,121,10.34
SE,2021,Feminicídio,116,9.91
SE,2021,Homicídio doloso,112,9.57
SE,2021,Lesão corporal seguida de morte,78,6.67
SE,2021,Morte por intervenção de Agente do Estado,67,5.73
SE,2021,Suicídio ,59,05.04
SE,2021,Suicídio,55,4.7
SE,2021,Mortes a esclarecer,49,4.19
SE,2021,Morte de Agente do Estado,17,1.45
SE,2022,Homicídio doloso,109,9.9
SE,2022,Morte no trânsito,102,9.26
SE,2022,Feminicídio,91,8.27
SE,2022,Morte por intervenção de Agente do Estado,78,07.08
SE,2022,Suicídio ,61,5.54
SE,2022,Lesão corporal seguida de morte,57,5.18
SE,2022,Suicídio,44,4.0
SE,2022,Mortes a esclarecer,43,3.91
SE,2022,Morte de Agente do Estado,11,1.0
SE,2023,Feminicídio,107,9.89
SE,2023,Morte no trânsito,95,8.78
SE,2023,Lesão corporal seguida de morte,89,8.23
SE,2023,Homicídio doloso,82,7.58
SE,2023,Morte por intervenção de Agente do Estado,71,6.56
SE,2023,Suicídio ,54,4.99
SE,2023,Mortes a esclarecer,49,4.53
SE,2023,Suicídio,42,3.88
SE,2023,Morte de Agente do Estado,13,1.2
SE,2024,Morte no trânsito,106,9.36
SE,2024,Homicídio doloso,102,09.01
SE,2024,Lesão corporal seguida de morte,77,6.8
SE,2024,Feminicídio,73,6.45
SE,2024,Morte por intervenção de Agente do Estado,65,5.74
SE,2024,Mortes a esclarecer,61,5.39
SE,2024,Suicídio,59,5.21
SE,2024,Suicídio ,51,4.51
SE,2024,Morte de Agente do Estado,15,1.33
SP,2015,Morte no trânsito,100,09.02
SP,2015,Feminicídio,92,8.3
SP,2015,Homicídio doloso,91,8.21
SP,2015,Lesão corporal seguida de morte,63,5.68
SP,2015,Suicídio,52,4.69
SP,2015,Suicídio ,52,4.69
SP,2015,Morte por intervenção de Agente do Estado,51,4.6
SP,2015,Mortes a esclarecer,47,4.24
SP,2015,Morte de Agente do Estado,11,0.99
SP,2016,Feminicídio,120,10.22
SP,2016,Homicídio doloso,120,10.22
SP,2016,Lesão corporal seguida de morte,104,8.86
SP,2016,Morte no trânsito,77,6.56
SP,2016,Morte por intervenção de Agente do Estado,65,5.54
SP,2016,Suicídio ,55,4.68
SP,2016,Mortes a esclarecer,53,4.51
SP,2016,Suicídio,48,04.09
SP,2016,Morte de Agente do Estado,14,1.19
SP,2017,Morte no trânsito,129,11.67
SP,2017,Feminicídio,89,08.05
SP,2017,Homicídio doloso,82,7.42
SP,2017,Morte por intervenção de Agente do Estado,74,6.7
SP,2017,Suicídio,64,5.79
SP,2017,Lesão corporal seguida de morte,59,5.34
SP,2017,Suicídio ,52,4.71
SP,2017,Mortes a esclarecer,40,3.62
SP,2017,Morte de Agente do Estado,19,1.72
SP,2018,Morte no trânsito,115,10.29
SP,2018,Homicídio doloso,92,8.23
SP,2018,Lesão corporal seguida de morte,82,7.33
SP,2018,Morte por intervenção de Agente do Estado,80,7.16
SP,2018,Feminicídio,69,6.17
SP,2018,Suicídio,58,5.19
SP,2018,Suicídio ,52,4.65
SP,2018,Mortes a esclarecer,35,3.13
SP,2018,Morte de Agente do Estado,17,1.52
SP,2019,Morte no trânsito,124,10.95
SP,2019,Homicídio doloso,110,9.72
SP,2019,Feminicídio,83,7.33
SP,2019,Morte por intervenção de Agente do Estado,72,6.36
SP,2019,Lesão corporal seguida de morte,64,5.65
SP,2019,Mortes a esclarecer,45,3.98
SP,2019,Suicídio,45,3.98
SP,2019,Suicídio ,44,3.89
SP,2019,Morte de Agente do Estado,13,1.15
SP,2020,Morte no trânsito,129,11.36
SP,2020,Feminicídio,109,9.6
SP,2020,Homicídio doloso,99,8.71
SP,2020,Lesão corporal seguida de morte,85,7.48
SP,2020,Morte por intervenção de Agente do Estado,77,6.78
SP,2020,Mortes a esclarecer,55,4.84
SP,2020,Suicídio,49,4.31
SP,2020,Suicídio ,49,4.31
SP,2020,Morte de Agente do Estado,15,1.32
SP,2021,Feminicídio,103,09.08
SP,2021,Morte no trânsito,100,8.82
SP,2021,Lesão corporal seguida de morte,86,7.58
SP,2021,Homicídio doloso,72,6.35
SP,2021,Morte por intervenção de Agente do Estado,64,5.64
SP,2021,Suicídio,60,5.29
SP,2021,Suicídio ,57,05.03
SP,2021,Mortes a esclarecer,46,04.06
SP,2021,Morte de Agente do Estado,17,1.5
SP,2022,Feminicídio,114,9.74
SP,2022,Morte no trânsito,106,09.06
SP,2022,Lesão corporal seguida de morte,98,8.38
SP,2022,Homicídio doloso,74,6.32
SP,2022,Mortes a esclarecer,63,5.38
SP,2022,Suicídio ,63,5.38
SP,2022,Morte por intervenção de Agente do Estado,63,5.38
SP,2022,Suicídio,52,4.44
SP,2022,Morte de Agente do Estado,19,1.62
SP,2023,Feminicídio,123,10.56
SP,2023,Morte no trânsito,115,9.87
SP,2023,Homicídio doloso,103,8.84
SP,2023,Lesão corporal seguida de morte,101,8.67
SP,2023,Mortes a esclarecer,62,5.32
SP,2023,Morte por intervenção de Agente do Estado,57,4.89
SP,2023,Suicídio ,43,3.69
SP,2023,Suicídio,42,3.61
SP,2023,Morte de Agente do Estado,15,1.29
SP,2024,Feminicídio,104,9.23
SP,2024,Morte no trânsito,96,8.52
SP,2024,Lesão corporal seguida de morte,89,7.9
SP,2024,Homicídio doloso,79,07.01
SP,2024,Morte por intervenção de Agente do Estado,58,5.15
SP,2024,Suicídio,47,4.17
SP,2024,Mortes a esclarecer,42,3.73
SP,2024,Suicídio ,41,3.64
SP,2024,Morte de Agente do Estado,16,1.42
TO,2015,Homicídio doloso,97,9.74
TO,2015,Feminicídio,96,9.64
TO,2015,Morte por intervenção de Agente do Estado,84,8.43
TO,2015,Morte no trânsito,71,7.13
TO,2015,Mortes a esclarecer,63,6.33
TO,2015,Lesão corporal seguida de morte,57,5.72
TO,2015,Suicídio ,57,5.72
TO,2015,Suicídio,50,05.02
TO,2015,Morte de Agente do Estado,16,1.61
TO,2016,Feminicídio,81,7.92
TO,2016,Morte no trânsito,76,7.43
TO,2016,Homicídio doloso,71,6.94
TO,2016,Lesão corporal seguida de morte,67,6.55
TO,2016,Suicídio,56,5.47
TO,2016,Morte por intervenção de Agente do Estado,54,5.28
TO,2016,Suicídio ,50,4.89
TO,2016,Mortes a esclarecer,48,4.69
TO,2016,Morte de Agente do Estado,16,1.56
TO,2017,Homicídio doloso,122,11.0
TO,2017,Feminicídio,88,7.94
TO,2017,Lesão corporal seguida de morte,83,7.48
TO,2017,Morte no trânsito,74,6.67
TO,2017,Suicídio,59,5.32
TO,2017,Mortes a esclarecer,49,4.42
TO,2017,Suicídio ,49,4.42
TO,2017,Morte por intervenção de Agente do Estado,46,4.15
TO,2017,Morte de Agente do Estado,11,0.99
TO,2018,Morte no trânsito,126,11.04
TO,2018,Lesão corporal seguida de morte,96,8.41
TO,2018,Feminicídio,87,7.62
TO,2018,Morte por intervenção de Agente do Estado,77,6.75
TO,2018,Homicídio doloso,71,6.22
TO,2018,Mortes a esclarecer,62,5.43
TO,2018,Suicídio,56,4.91
TO,2018,Suicídio ,40,3.51
TO,2018,Morte de Agente do Estado,11,0.96
TO,2019,Homicídio doloso,123,11.03
TO,2019,Morte no trânsito,86,7.71
TO,2019,Lesão corporal seguida de morte,84,7.53
TO,2019,Feminicídio,81,7.26
TO,2019,Suicídio,71,6.37
TO,2019,Suicídio ,68,6.1
TO,2019,Mortes a esclarecer,59,5.29
TO,2019,Morte por intervenção de Agente do Estado,52,4.66
TO,2019,Morte de Agente do Estado,15,1.35
TO,2020,Feminicídio,111,9.83
TO,2020,Morte no trânsito,106,9.39
TO,2020,Lesão corporal seguida de morte,95,8.41
TO,2020,Homicídio doloso,80,07.09
TO,2020,Morte por intervenção de Agente do Estado,69,6.11
TO,2020,Suicídio ,50,4.43
TO,2020,Mortes a esclarecer,45,3.99
TO,2020,Suicídio,43,3.81
TO,2020,Morte de Agente do Estado,15,1.33
TO,2021,Lesão corporal seguida de morte,98,9.21
TO,2021,Morte no trânsito,78,7.33
TO,2021,Feminicídio,75,07.05
TO,2021,Homicídio doloso,72,6.77
TO,2021,Morte por intervenção de Agente do Estado,72,6.77
TO,2021,Suicídio ,71,6.67
TO,2021,Mortes a esclarecer,49,4.61
TO,2021,Suicídio,40,3.76
TO,2021,Morte de Agente do Estado,19,1.79
TO,2022,Homicídio doloso,120,10.71
TO,2022,Feminicídio,112,10.0
TO,2022,Lesão corporal seguida de morte,87,7.77
TO,2022,Morte no trânsito,86,7.68
TO,2022,Morte por intervenção de Agente do Estado,70,6.25
TO,2022,Suicídio ,62,5.54
TO,2022,Suicídio,48,4.29
TO,2022,Mortes a esclarecer,44,3.93
TO,2022,Morte de Agente do Estado,11,0.98
TO,2023,Homicídio doloso,124,10.96
TO,2023,Morte no trânsito,118,10.43
TO,2023,Feminicídio,93,8.22
TO,2023,Lesão corporal seguida de morte,80,07.07
TO,2023,Suicídio,52,4.6
TO,2023,Suicídio ,50,4.42
TO,2023,Mortes a esclarecer,47,4.16
TO,2023,Morte por intervenção de Agente do Estado,47,4.16
TO,2023,Morte de Agente do Estado,18,1.59
TO,2024,Morte no trânsito,128,11.1
TO,2024,Feminicídio,116,10.06
TO,2024,Homicídio doloso,78,6.76
TO,2024,Morte por intervenção de Agente do Estado,74,6.42
TO,2024,Lesão corporal seguida de morte,62,5.38
TO,2024,Suicídio ,59,5.12
TO,2024,Mortes a esclarecer,56,4.86
TO,2024,Suicídio,52,4.51
TO,2024,Morte de Agente do Estado,15,1.3
